"城市","性别","出生年份","受教育水平","全年总收入","全年职业.劳动收入","政治面貌","住房面积","房屋产权","拥有房产数","身高","体重","户口","每周工作时间","家庭全年总收入","家庭房产数","婚姻状况","第一次结婚年份","父亲受教育程度","母亲受教育程度","结婚年龄","是否入党"
"内蒙古自治区","女",1970,"初中","12500","12500","群众",120,"否",0,165,120,"农业户口",35,"25000",1,"同居",1992,"没有受过任何教育","小学",22,0
"内蒙古自治区","女",1957,"小学","11000","11000","群众",140,"否",0,150,147,"农业户口",20,"25000",1,"同居",1976,"没有受过任何教育","没有受过任何教育",19,0
"内蒙古自治区","女",1955,"小学","13000","13000","群众",224,"否",0,165,110,"农业户口",30,"40000",1,"同居",1977,"没有受过任何教育","没有受过任何教育",22,0
"内蒙古自治区","女",1951,"没有受过任何教育","10000","10000","群众",89,"是",1,158,120,"农业户口",0,"20000",1,"初婚有配偶",1970,"没有受过任何教育","没有受过任何教育",19,0
"内蒙古自治区","女",1962,"初中","0","0","群众",90,"否",0,170,110,"农业户口",0,"20000",1,"初婚有配偶",1984,"私塾、扫盲班","没有受过任何教育",22,0
"内蒙古自治区","女",1971,"初中","50000","50000","群众",40,"否",0,156,120,"农业户口",0,"70000",1,"初婚有配偶",1994,"初中","小学",23,0
"内蒙古自治区","女",1958,"小学","拒绝回答","拒绝回答","群众",150,"否",0,167,125,"农业户口",20,"拒绝回答",1,"同居",1977,"没有受过任何教育","没有受过任何教育",19,0
"内蒙古自治区","女",1993,"中专","0","0","群众",100,"否",0,164,100,"农业户口",0,"60000",1,"初婚有配偶",2014,"初中","小学",21,0
"内蒙古自治区","女",1964,"小学","7000","7000","群众",50,"否",0,160,100,"农业户口",0,"30000",1,"初婚有配偶",1982,"私塾、扫盲班","没有受过任何教育",18,0
"内蒙古自治区","女",1956,"小学","不知道","不知道","群众",80,"否",0,152,105,"农业户口",21,"不知道",1,"同居",1980,"没有受过任何教育","没有受过任何教育",24,0
"辽宁省","女",1983,"初中","35000","38000","群众",60,"否",0,159,100,"居民户口（以前是农业户口）",50,"70000",2,"同居",2002,"没有受过任何教育","没有受过任何教育",19,0
"辽宁省","男",1980,"初中","50000","50000","群众",60,"是",1,168,140,"农业户口",40,"50000",1,"初婚有配偶",2006,"初中","初中",26,0
"辽宁省","女",1966,"初中","16000","16000","群众",44,"是",1,155,120,"居民户口（以前是农业户口）",0,"50000",1,"初婚有配偶",1991,"小学","初中",25,0
"辽宁省","女",1958,"初中","21600","不适用","群众",53,"否",0,168,130,"非农业户口",35,"50000",0,"初婚有配偶",1986,"没有受过任何教育","没有受过任何教育",28,0
"辽宁省","男",1986,"大学专科（成人高等教育）","30000","30000","群众",97,"否",0,174,185,"居民户口（以前是非农业户口）",36,"100000",0,"初婚有配偶",2013,"大学专科（正规高等教育）","初中",27,0
"辽宁省","女",1987,"普通高中","不适用","不适用","群众",68,"否",0,163,106,"农业户口",0,"60000",1,"初婚有配偶",2009,"初中","初中",22,0
"辽宁省","女",1989,"普通高中","0","0","群众",99,"否",0,165,100,"农业户口",0,"130000",1,"初婚有配偶",2012,"初中","小学",23,0
"辽宁省","男",1947,"普通高中","32000","不适用","群众",75,"否",0,173,120,"居民户口（以前是非农业户口）",0,"60000",0,"初婚有配偶",1967,"普通高中","没有受过任何教育",20,0
"辽宁省","男",1957,"初中","30000","不适用","群众",80,"否",0,160,120,"非农业户口",0,"30000",1,"丧偶",1984,"小学","小学",27,0
"辽宁省","女",1959,"小学","5000","5000","群众",150,"否",0,163,80,"农业户口",56,"20000",1,"初婚有配偶",1981,"没有受过任何教育","没有受过任何教育",22,0
"辽宁省","女",1955,"初中","24000","24000","群众",28,"是",1,164,110,"居民户口（以前是非农业户口）",0,"48000",1,"同居",1980,"小学","没有受过任何教育",25,0
"辽宁省","女",1978,"普通高中","不适用","不适用","群众",47,"是",2,162,115,"非农业户口",0,"50000",2,"初婚有配偶",2005,"中专","小学",27,0
"辽宁省","女",1947,"小学","不适用","不适用","群众",80,"否",0,162,104,"农业户口",0,"不适用",1,"丧偶",1969,"小学","小学",22,0
"辽宁省","女",1989,"普通高中","不适用","不适用","共产党员",60,"否",0,163,160,"非农业户口",0,"12000",0,"初婚有配偶",2014,"初中","初中",25,0
"辽宁省","男",1991,"大学本科（正规高等教育）","80000","80000","共青团员",95,"否",0,181,160,"农业户口",0,"120000",0,"初婚有配偶",2017,"初中","大学专科（正规高等教育）",26,0
"辽宁省","女",1993,"初中","36000","36000","群众",43,"是",1,168,180,"农业户口",84,"50000",1,"分居未离婚",2013,"不知道","初中",20,0
"辽宁省","女",1942,"私塾、扫盲班","1020","0","群众",85,"是",1,160,125,"农业户口",0,"15000",1,"初婚有配偶",1962,"没有受过任何教育","没有受过任何教育",20,0
"辽宁省","女",1986,"初中","25000","不适用","群众",77,"否",0,173,155,"非农业户口",0,"50000",0,"初婚有配偶",2006,"不知道","小学",20,0
"辽宁省","男",1987,"初中","25000","20000","群众",200,"是",1,180,180,"农业户口",70,"100000",1,"初婚有配偶",2006,"初中","初中",19,0
"辽宁省","男",1940,"初中","20000","20000","共产党员",86,"是",1,170,150,"居民户口（以前是农业户口）",0,"20000",1,"同居",1967,"没有受过任何教育","没有受过任何教育",27,0
"辽宁省","女",1977,"中专","不适用","不适用","群众",97,"是",1,148,116,"非农业户口",0,"1000000",1,"初婚有配偶",2005,"小学","中专",28,0
"辽宁省","男",1980,"大学本科（正规高等教育）","70000","70000","共产党员",118,"是",1,178,130,"非农业户口",50,"250000",1,"初婚有配偶",2008,"大学专科（成人高等教育）","大学专科（成人高等教育）",28,0
"辽宁省","女",1973,"普通高中","14000","14000","群众",52,"否",0,155,110,"非农业户口",40,"30000",1,"初婚有配偶",1996,"小学","小学",23,0
"辽宁省","女",1971,"普通高中","60000","60000","群众",55,"是",1,170,100,"非农业户口",50,"100000",1,"初婚有配偶",1994,"初中","小学",23,0
"辽宁省","女",1974,"初中","10000","10000","群众",62,"否",0,170,110,"居民户口（以前是农业户口）",56,"30000",1,"初婚有配偶",1994,"普通高中","小学",20,0
"辽宁省","女",1970,"初中","不适用","不适用","群众",100,"否",0,158,120,"居民户口（以前是农业户口）",0,"12000",0,"离婚",1988,"初中","小学",18,0
"辽宁省","女",1962,"初中","35000","35000","群众",44,"否",0,162,160,"非农业户口",0,"50000",1,"初婚有配偶",1985,"不知道","不知道",23,0
"辽宁省","女",1962,"初中","20000","不适用","群众",87,"否",0,164,110,"非农业户口",0,"50000",1,"初婚有配偶",1985,"小学","小学",23,0
"辽宁省","女",1970,"小学","20000","20000","群众",50,"否",0,155,160,"农业户口",15,"70000",1,"初婚有配偶",1993,"普通高中","小学",23,0
"辽宁省","男",1991,"普通高中","50000","50000","群众",90,"否",0,181,140,"非农业户口",60,"80000",0,"初婚有配偶",2015,"初中","普通高中",24,0
"辽宁省","女",1953,"小学","24000","0","群众",54,"否",0,160,120,"居民户口（以前是农业户口）",0,"48000",1,"初婚有配偶",1977,"不知道","不知道",24,0
"辽宁省","女",1957,"小学","3000","3000","群众",80,"否",0,156,120,"农业户口",70,"80000",1,"初婚有配偶",1980,"没有受过任何教育","没有受过任何教育",23,0
"辽宁省","女",1948,"初中","20000","不适用","群众",168,"否",0,159,140,"其他",0,"70000",0,"初婚有配偶",1968,"小学","小学",20,0
"辽宁省","男",1958,"小学","5000","5000","群众",150,"是",1,174,147,"农业户口",80,"17000",1,"初婚有配偶",1981,"不知道","没有受过任何教育",23,0
"辽宁省","女",1981,"初中","50000","50000","群众",50,"否",0,160,120,"农业户口",56,"90000",1,"初婚有配偶",2002,"小学","小学",21,0
"辽宁省","男",1941,"普通高中","60000","60000","共产党员",60,"否",0,165,130,"非农业户口",0,"90000",0,"初婚有配偶",1968,"没有受过任何教育","没有受过任何教育",27,0
"辽宁省","男",1956,"初中","24000","24000","群众",29,"是",1,165,130,"居民户口（以前是非农业户口）",0,"24000",2,"再婚有配偶",1983,"不知道","不知道",27,0
"辽宁省","女",1972,"小学","20000","20000","群众",280,"否",0,158,124,"农业户口",12,"20000",1,"初婚有配偶",1996,"初中","小学",24,0
"辽宁省","男",1938,"小学","不适用","不适用","群众",54,"否",0,165,110,"农业户口",0,"不适用",0,"丧偶",1965,"没有受过任何教育","没有受过任何教育",27,0
"辽宁省","男",1964,"大学本科（成人高等教育）","60000","60000","共产党员",96,"否",0,170,136,"居民户口（以前是农业户口）",105,"80000",98,"初婚有配偶",1986,"不知道","没有受过任何教育",22,0
"辽宁省","男",1949,"初中","15000","不适用","群众",54,"是",1,168,140,"居民户口（以前是农业户口）",0,"35000",1,"初婚有配偶",1972,"不知道","没有受过任何教育",23,0
"辽宁省","女",1989,"普通高中","20000","20000","群众",70,"否",0,150,90,"农业户口",50,"30000",0,"初婚有配偶",2012,"小学","小学",23,0
"辽宁省","女",1973,"初中","16000","16000","群众",54,"是",1,154,120,"农业户口",56,"30000",1,"初婚有配偶",1994,"没有受过任何教育","小学",21,0
"辽宁省","女",1981,"大学本科（正规高等教育）","30000","30000","群众",38,"否",0,158,130,"居民户口（以前是非农业户口）",28,"40000",1,"初婚有配偶",2007,"初中","初中",26,0
"辽宁省","女",1971,"初中","0","不适用","群众",128,"是",1,163,126,"居民户口（以前是农业户口）",0,"60000",1,"初婚有配偶",1992,"私塾、扫盲班","小学",21,0
"辽宁省","男",1990,"小学","42000","42000","群众",130,"否",0,165,130,"居民户口（以前是农业户口）",84,"62000",0,"离婚",2010,"初中","小学",20,0
"辽宁省","女",1979,"大学本科（正规高等教育）","40000","40000","群众",55,"否",0,165,120,"居民户口（以前是农业户口）",48,"100000",1,"初婚有配偶",2004,"初中","小学",25,0
"辽宁省","男",1941,"初中","32400","不适用","群众",63,"否",0,175,100,"非农业户口",0,"34500",0,"丧偶",1966,"不知道","没有受过任何教育",25,0
"辽宁省","男",1970,"大学本科（正规高等教育）","45000","45000","共产党员",104,"是",1,179,140,"非农业户口",40,"100000",2,"初婚有配偶",1996,"普通高中","小学",26,0
"辽宁省","男",1987,"初中","4000","4000","群众",150,"是",1,164,110,"农业户口",0,"4000",1,"离婚",2009,"小学","初中",22,0
"辽宁省","女",1955,"小学","3000","0","群众",72,"否",0,157,130,"居民户口（以前是农业户口）",148,"5000",0,"丧偶",1974,"小学","没有受过任何教育",19,0
"辽宁省","男",1968,"普通高中","13000","13000","群众",52,"否",0,180,120,"非农业户口",40,"13000",0,"初婚有配偶",1991,"没有受过任何教育","没有受过任何教育",23,0
"辽宁省","女",1948,"小学","30000","30000","群众",110,"否",0,160,100,"非农业户口",0,"30000",0,"丧偶",1966,"小学","没有受过任何教育",18,0
"辽宁省","女",1964,"大学专科（正规高等教育）","20000","20000","群众",110,"是",1,160,130,"非农业户口",10,"40000",1,"初婚有配偶",1988,"初中","小学",24,0
"辽宁省","女",1968,"大学专科（正规高等教育）","70000","60000","群众",102,"是",1,165,110,"非农业户口",40,"100000",1,"初婚有配偶",1993,"小学","初中",25,0
"辽宁省","女",1932,"初中","24000","不适用","群众",130,"否",0,148,100,"非农业户口",0,"50000",1,"丧偶",1959,"私塾、扫盲班","没有受过任何教育",27,0
"辽宁省","男",1971,"普通高中","100000","100000","群众",65,"否",0,170,156,"非农业户口",35,"110000",0,"初婚有配偶",1995,"中专","中专",24,0
"辽宁省","女",1944,"小学","2000","不适用","群众",140,"是",1,155,126,"农业户口",0,"4000",1,"初婚有配偶",1961,"私塾、扫盲班","没有受过任何教育",17,0
"辽宁省","男",1947,"初中","26000","不适用","群众",80,"否",0,163,128,"其他",0,"50000",1,"初婚有配偶",1975,"没有受过任何教育","没有受过任何教育",28,0
"辽宁省","男",1986,"初中","20000","20000","群众",67,"否",0,170,160,"农业户口",54,"40000",0,"初婚有配偶",2003,"初中","小学",17,0
"辽宁省","女",1970,"技校","10000","10000","群众",52,"是",1,160,140,"居民户口（以前是农业户口）",70,"80000",1,"初婚有配偶",1981,"私塾、扫盲班","初中",11,0
"辽宁省","女",1969,"大学专科（成人高等教育）","19000","19000","共产党员",67,"否",0,157,114,"非农业户口",56,"40000",2,"初婚有配偶",1993,"初中","小学",24,0
"辽宁省","女",1979,"大学本科（正规高等教育）","20000","20000","群众",100,"否",0,167,100,"非农业户口",20,"50000",1,"初婚有配偶",2005,"中专","初中",26,0
"辽宁省","女",1982,"普通高中","30000","30000","群众",40,"否",0,162,116,"非农业户口",56,"75000",0,"初婚有配偶",2006,"职业高中","初中",24,0
"辽宁省","女",1989,"大学专科（成人高等教育）","20000","20000","群众",54,"否",0,161,120,"非农业户口",40,"50000",0,"初婚有配偶",2011,"小学","初中",22,0
"辽宁省","女",1959,"小学","不适用","不适用","群众",102,"否",0,160,150,"农业户口",0,"40000",1,"初婚有配偶",1981,"没有受过任何教育","小学",22,0
"辽宁省","女",1989,"大学本科（正规高等教育）","30000","30000","共青团员",75,"否",0,165,120,"非农业户口",0,"拒绝回答",1,"初婚有配偶",2015,"初中","初中",26,0
"辽宁省","男",1978,"普通高中","6000","50000","群众",56,"是",1,174,135,"农业户口",150,"60000",1,"初婚有配偶",2000,"没有受过任何教育","没有受过任何教育",22,0
"辽宁省","男",1950,"初中","15000","不适用","群众",47,"否",0,170,160,"农业户口",0,"15000",0,"初婚有配偶",1977,"小学","小学",27,0
"辽宁省","男",1988,"大学本科（正规高等教育）","50000","45000","群众",65,"否",0,180,145,"农业户口",33,"100000",0,"初婚有配偶",2015,"初中","初中",27,0
"辽宁省","女",1989,"普通高中","不适用","不适用","共青团员",58,"否",0,158,145,"非农业户口",0,"40000",0,"初婚有配偶",2013,"初中","初中",24,0
"辽宁省","女",1954,"中专","30000","不适用","群众",75,"否",0,161,126,"居民户口（以前是非农业户口）",0,"60000",0,"初婚有配偶",1979,"没有受过任何教育","没有受过任何教育",25,0
"辽宁省","女",1975,"大学专科（正规高等教育）","40000","40000","群众",75,"否",0,165,115,"居民户口（以前是农业户口）",48,"70000",1,"初婚有配偶",1997,"初中","初中",22,0
